Emp ID;satisfaction_level;last_evaluation;number_project;average_montly_hours;time_spend_company;Work_accident;promotion_last_5years;dept;salary
12402;0.76;0.92;4,00;246,00;5,00;0,00;0,00;sales;low
12401;0.91;1,00;5,00;251,00;6,00;0,00;0,00;sales;low
12400;0.1;0.87;6,00;250,00;4,00;0,00;0,00;sales;low
12399;0.87;0.83;4,00;265,00;6,00;0,00;0,00;sales;low
12398;0.09;0.79;6,00;293,00;5,00;0,00;0,00;sales;low
12397;0.46;0.57;2,00;139,00;3,00;0,00;0,00;sales;low
12396;0.45;0.46;2,00;128,00;3,00;0,00;0,00;sales;low
12395;0.42;0.56;2,00;133,00;3,00;0,00;0,00;sales;low
12394;0.11;0.93;6,00;282,00;4,00;0,00;0,00;sales;low
12393;0.84;1,00;4,00;261,00;5,00;0,00;0,00;sales;low
12392;0.45;0.55;2,00;148,00;3,00;0,00;0,00;sales;low
12391;0.78;1,00;4,00;253,00;5,00;0,00;0,00;marketing;low
12390;0.42;0.57;2,00;154,00;3,00;1,00;0,00;marketing;medium
12389;0.45;0.5;2,00;157,00;3,00;0,00;0,00;marketing;medium
12388;0.1;0.97;6,00;247,00;4,00;0,00;0,00;management;medium
12387;0.1;0.93;6,00;298,00;4,00;0,00;0,00;technical;medium
12386;0.75;0.9;5,00;256,00;5,00;0,00;0,00;support;low
12385;0.36;0.48;2,00;156,00;3,00;0,00;0,00;accounting;high
12384;0.38;0.51;2,00;159,00;3,00;0,00;0,00;sales;medium
12383;0.45;0.48;2,00;144,00;3,00;0,00;0,00;marketing;medium
12382;0.38;0.46;2,00;145,00;3,00;0,00;0,00;hr;medium
12381;0.44;0.45;2,00;156,00;3,00;0,00;0,00;hr;medium
12380;0.77;0.93;4,00;231,00;5,00;0,00;0,00;hr;medium
12379;0.31;0.56;4,00;238,00;2,00;0,00;0,00;accounting;medium
12378;0.44;0.56;2,00;158,00;3,00;0,00;0,00;accounting;medium
12377;0.56;0.71;4,00;296,00;2,00;0,00;0,00;IT;medium
12376;0.73;0.99;5,00;262,00;5,00;0,00;0,00;product_mng;medium
12375;0.86;0.84;5,00;254,00;5,00;0,00;0,00;product_mng;medium
12374;0.36;0.57;2,00;142,00;3,00;0,00;0,00;product_mng;medium
12373;0.39;0.48;2,00;141,00;3,00;0,00;0,00;product_mng;medium
12372;0.36;0.51;2,00;135,00;3,00;0,00;0,00;IT;low
12371;0.37;0.45;2,00;142,00;3,00;0,00;0,00;IT;low
12370;0.1;0.82;6,00;266,00;4,00;0,00;0,00;IT;low
12369;0.82;0.86;5,00;243,00;5,00;0,00;0,00;IT;low
12368;0.4;0.56;2,00;131,00;3,00;0,00;0,00;IT;low
12367;0.1;0.83;6,00;258,00;4,00;0,00;0,00;management;low
12366;0.91;0.87;4,00;235,00;5,00;0,00;0,00;technical;low
12365;0.4;0.5;2,00;141,00;3,00;1,00;0,00;technical;low
12364;0.72;0.96;5,00;267,00;5,00;0,00;0,00;technical;low
12363;0.41;0.54;2,00;145,00;3,00;0,00;0,00;support;low
12362;0.76;0.9;4,00;263,00;5,00;0,00;0,00;support;low
12361;0.1;0.87;6,00;290,00;4,00;0,00;0,00;support;low
12360;0.09;0.91;6,00;275,00;4,00;0,00;0,00;support;low
12359;0.31;0.62;6,00;135,00;5,00;0,00;0,00;support;low
12358;0.37;0.54;2,00;149,00;3,00;0,00;0,00;support;low
12357;0.41;0.55;2,00;154,00;3,00;0,00;0,00;support;low
12356;0.41;0.57;2,00;136,00;3,00;0,00;0,00;support;low
12355;0.33;0.88;6,00;219,00;5,00;0,00;0,00;support;low
12354;0.43;0.57;2,00;135,00;3,00;0,00;0,00;support;low
12353;0.91;0.91;4,00;262,00;6,00;0,00;0,00;support;low
12352;0.48;0.93;3,00;219,00;6,00;0,00;0,00;technical;low
12351;0.09;0.8;6,00;304,00;5,00;0,00;0,00;technical;medium
12350;0.4;0.46;2,00;149,00;3,00;0,00;0,00;technical;medium
12349;0.11;0.84;7,00;264,00;4,00;0,00;0,00;technical;medium
12348;0.11;0.8;6,00;282,00;4,00;0,00;0,00;technical;medium
12347;0.81;1,00;4,00;253,00;5,00;0,00;0,00;technical;low
12346;0.1;0.86;6,00;278,00;4,00;0,00;0,00;technical;high
12345;0.37;0.52;2,00;155,00;3,00;0,00;0,00;technical;medium
12344;0.41;0.56;2,00;143,00;3,00;0,00;0,00;technical;medium
12343;0.9;1,00;5,00;232,00;5,00;0,00;0,00;technical;medium
12342;0.37;0.47;2,00;141,00;3,00;0,00;0,00;technical;medium
12341;0.09;0.89;7,00;308,00;5,00;0,00;0,00;hr;medium
12340;0.1;0.91;6,00;246,00;4,00;0,00;0,00;hr;medium
12339;0.39;0.5;2,00;142,00;3,00;0,00;0,00;hr;medium
12338;0.44;0.51;2,00;140,00;3,00;0,00;0,00;hr;medium
12337;0.77;0.87;5,00;266,00;5,00;0,00;0,00;accounting;medium
12336;0.45;0.47;2,00;151,00;3,00;0,00;0,00;accounting;medium
12335;0.1;0.81;6,00;290,00;4,00;0,00;0,00;accounting;medium
12334;0.45;0.52;2,00;145,00;3,00;0,00;0,00;sales;medium
12333;0.09;0.98;6,00;271,00;4,00;0,00;0,00;sales;low
12332;0.11;0.85;7,00;302,00;4,00;0,00;0,00;sales;low
12331;0.38;0.57;2,00;140,00;3,00;0,00;0,00;sales;low
12330;0.44;0.48;2,00;148,00;3,00;0,00;0,00;sales;low
12329;0.1;0.85;6,00;266,00;4,00;0,00;0,00;sales;low
12328;0.88;0.99;5,00;262,00;6,00;0,00;0,00;sales;low
12327;0.37;0.52;2,00;157,00;3,00;0,00;0,00;sales;low
12326;0.41;0.52;2,00;135,00;3,00;0,00;0,00;sales;low
12325;0.37;0.45;2,00;131,00;3,00;0,00;0,00;sales;low
12324;0.11;0.91;7,00;287,00;4,00;0,00;0,00;sales;low
12323;0.61;0.47;2,00;253,00;3,00;0,00;0,00;sales;low
12322;0.82;0.84;5,00;244,00;5,00;0,00;0,00;sales;low
12321;0.41;0.54;2,00;153,00;3,00;1,00;0,00;sales;low
12320;0.4;0.46;2,00;130,00;3,00;0,00;0,00;sales;low
12319;0.11;0.94;6,00;276,00;4,00;0,00;0,00;sales;low
12318;0.37;0.46;2,00;153,00;3,00;0,00;0,00;sales;low
12317;0.43;0.47;2,00;135,00;3,00;0,00;0,00;sales;low
12316;0.73;0.86;4,00;245,00;6,00;0,00;0,00;sales;low
12315;0.1;0.81;6,00;268,00;4,00;0,00;0,00;marketing;low
12314;0.41;0.49;2,00;130,00;3,00;0,00;0,00;marketing;low
12313;0.4;0.54;2,00;139,00;3,00;0,00;0,00;marketing;low
12312;0.11;0.95;7,00;300,00;4,00;0,00;0,00;management;medium
12311;0.1;0.93;7,00;305,00;4,00;0,00;0,00;technical;medium
12310;0.1;0.94;6,00;285,00;4,00;0,00;0,00;support;medium
12309;0.41;0.48;2,00;145,00;3,00;0,00;0,00;accounting;medium
12308;0.11;0.81;5,00;287,00;4,00;0,00;0,00;sales;low
12307;0.37;0.46;2,00;149,00;3,00;0,00;0,00;marketing;high
12306;0.45;0.47;2,00;135,00;3,00;0,00;0,00;RandD;medium
12305;0.89;0.87;5,00;255,00;5,00;0,00;0,00;RandD;medium
12304;0.37;0.55;2,00;127,00;3,00;0,00;0,00;RandD;medium
12303;0.1;0.77;7,00;250,00;5,00;0,00;0,00;RandD;medium
12302;0.12;1,00;3,00;278,00;4,00;0,00;0,00;RandD;medium
12301;0.45;0.55;2,00;151,00;3,00;0,00;0,00;IT;medium
12300;0.74;0.84;5,00;249,00;5,00;0,00;0,00;product_mng;medium
12299;0.45;0.48;2,00;136,00;3,00;0,00;0,00;product_mng;medium
12298;0.4;0.52;2,00;147,00;3,00;0,00;0,00;product_mng;medium
12297;0.39;0.55;2,00;156,00;3,00;0,00;0,00;product_mng;medium
12296;0.38;0.51;2,00;146,00;3,00;0,00;0,00;IT;medium
12295;0.1;0.93;6,00;253,00;4,00;0,00;0,00;IT;medium
12294;0.11;0.91;6,00;308,00;4,00;1,00;0,00;IT;low
12293;0.41;0.49;2,00;146,00;3,00;0,00;0,00;IT;low
12292;0.87;0.84;5,00;231,00;5,00;0,00;0,00;IT;low
12291;0.4;0.46;2,00;128,00;3,00;0,00;0,00;management;low
12290;0.36;0.48;2,00;137,00;3,00;0,00;0,00;technical;low
12289;0.82;0.91;5,00;232,00;5,00;0,00;0,00;technical;low
12288;0.11;0.79;6,00;292,00;4,00;0,00;1,00;technical;low
12287;0.11;0.83;6,00;306,00;4,00;0,00;0,00;support;low
12286;0.4;0.56;2,00;148,00;3,00;0,00;0,00;support;low
12285;0.38;0.47;2,00;144,00;3,00;0,00;0,00;support;low
12284;0.1;0.93;6,00;289,00;4,00;1,00;0,00;support;low
12283;0.83;0.92;5,00;267,00;6,00;0,00;0,00;support;low
12282;0.27;0.56;3,00;301,00;3,00;0,00;0,00;support;low
12281;0.1;0.98;6,00;268,00;4,00;0,00;0,00;support;low
12280;0.82;0.81;4,00;233,00;4,00;1,00;0,00;support;low
12279;0.09;0.78;6,00;254,00;4,00;0,00;0,00;support;low
12278;0.74;0.89;5,00;229,00;6,00;0,00;0,00;support;low
12277;0.1;0.97;6,00;267,00;4,00;1,00;0,00;support;low
12276;0.81;0.95;5,00;238,00;6,00;0,00;0,00;technical;low
12275;0.11;0.9;6,00;254,00;4,00;0,00;0,00;technical;low
12274;0.09;0.96;6,00;296,00;4,00;0,00;0,00;technical;low
12273;0.81;0.93;5,00;270,00;5,00;0,00;0,00;technical;medium
12272;0.11;0.84;6,00;251,00;4,00;0,00;0,00;technical;medium
12271;0.44;0.51;2,00;127,00;3,00;0,00;0,00;technical;medium
12270;0.38;0.86;6,00;139,00;6,00;0,00;0,00;technical;medium
12269;0.38;0.56;2,00;156,00;3,00;0,00;0,00;technical;low
12268;0.45;0.53;2,00;129,00;3,00;0,00;0,00;technical;high
12267;0.11;0.95;6,00;286,00;4,00;0,00;0,00;technical;medium
12266;0.84;0.93;4,00;251,00;5,00;0,00;0,00;technical;medium
12265;0.42;0.5;2,00;139,00;3,00;0,00;0,00;hr;medium
12264;0.11;0.78;6,00;260,00;4,00;0,00;0,00;hr;medium
12263;0.44;0.56;2,00;131,00;3,00;0,00;0,00;hr;medium
12262;0.82;0.97;5,00;263,00;5,00;0,00;0,00;hr;medium
12261;0.46;0.46;2,00;154,00;3,00;0,00;0,00;accounting;medium
12260;0.11;0.84;6,00;287,00;4,00;0,00;0,00;accounting;medium
12259;0.88;0.88;5,00;232,00;5,00;1,00;0,00;accounting;medium
12258;0.42;0.54;2,00;156,00;3,00;0,00;0,00;sales;medium
12257;0.11;0.81;6,00;266,00;4,00;1,00;0,00;sales;medium
12256;0.44;0.45;2,00;156,00;3,00;0,00;0,00;sales;medium
12255;0.6;0.92;2,00;258,00;5,00;0,00;0,00;sales;low
12254;0.87;0.98;4,00;248,00;5,00;0,00;0,00;sales;low
12253;0.19;0.59;7,00;192,00;3,00;0,00;0,00;sales;low
12252;0.79;0.92;5,00;254,00;6,00;0,00;0,00;sales;low
12251;0.79;0.87;5,00;261,00;5,00;0,00;0,00;sales;low
12250;0.11;0.84;6,00;298,00;4,00;0,00;0,00;sales;low
12249;0.87;0.91;4,00;228,00;5,00;0,00;0,00;sales;low
12248;0.46;0.49;2,00;148,00;3,00;0,00;0,00;sales;low
12247;0.37;0.48;2,00;159,00;3,00;0,00;0,00;sales;low
12246;0.45;0.46;2,00;155,00;3,00;0,00;0,00;sales;low
12245;0.89;0.86;5,00;275,00;5,00;0,00;0,00;sales;low
12244;0.4;0.5;2,00;128,00;3,00;0,00;0,00;sales;low
12243;0.38;0.53;2,00;156,00;3,00;0,00;0,00;sales;low
12242;0.37;0.46;2,00;156,00;3,00;0,00;0,00;sales;low
12241;0.1;0.87;7,00;289,00;4,00;0,00;0,00;sales;low
12240;0.1;0.97;7,00;254,00;4,00;0,00;0,00;sales;low
12239;0.43;0.53;2,00;146,00;3,00;0,00;0,00;marketing;low
12238;0.43;0.45;2,00;135,00;3,00;0,00;0,00;marketing;low
12237;0.4;0.53;2,00;151,00;3,00;0,00;0,00;marketing;low
12236;0.83;0.85;4,00;255,00;5,00;0,00;0,00;management;low
12235;0.48;0.57;4,00;270,00;4,00;0,00;0,00;technical;low
12234;0.42;0.56;2,00;134,00;3,00;0,00;0,00;support;low
12233;0.11;0.83;6,00;244,00;4,00;0,00;0,00;accounting;low
12232;0.92;0.99;5,00;255,00;6,00;0,00;0,00;sales;low
12231;0.42;0.47;2,00;159,00;3,00;0,00;0,00;marketing;low
12230;0.78;0.98;5,00;239,00;6,00;0,00;0,00;marketing;low
12229;0.85;0.95;5,00;236,00;5,00;0,00;0,00;hr;low
12228;0.44;0.54;2,00;149,00;3,00;0,00;0,00;hr;low
12227;0.37;0.46;2,00;158,00;3,00;0,00;0,00;hr;low
12226;0.9;0.97;4,00;258,00;5,00;0,00;0,00;accounting;low
12225;0.4;0.56;2,00;149,00;3,00;0,00;0,00;accounting;low
12224;0.87;0.9;5,00;252,00;5,00;0,00;0,00;IT;low
12223;0.37;0.51;2,00;153,00;3,00;0,00;0,00;product_mng;low
12222;0.37;0.5;2,00;135,00;3,00;0,00;0,00;product_mng;low
12221;0.1;0.84;6,00;286,00;4,00;0,00;0,00;product_mng;low
12220;0.89;0.87;5,00;225,00;5,00;0,00;0,00;product_mng;low
12219;0.43;0.53;2,00;131,00;3,00;0,00;0,00;IT;low
12218;0.9;0.98;5,00;245,00;5,00;0,00;0,00;IT;low
12217;0.36;0.48;2,00;158,00;3,00;0,00;0,00;IT;low
12216;0.36;0.51;2,00;155,00;3,00;0,00;0,00;IT;low
12215;0.4;0.53;2,00;151,00;3,00;0,00;0,00;IT;low
12214;0.45;0.46;2,00;153,00;3,00;0,00;0,00;management;low
12213;0.88;1,00;5,00;219,00;5,00;0,00;0,00;technical;low
12212;0.39;0.5;4,00;294,00;3,00;0,00;0,00;technical;low
12211;0.43;0.46;2,00;156,00;3,00;0,00;0,00;technical;low
12210;0.38;0.52;2,00;153,00;3,00;0,00;0,00;support;low
12209;0.44;0.5;2,00;128,00;3,00;0,00;0,00;support;low
12208;0.78;0.87;4,00;228,00;5,00;0,00;0,00;support;low
12207;0.77;0.99;5,00;228,00;5,00;0,00;0,00;support;low
12206;0.38;0.5;2,00;153,00;3,00;0,00;0,00;support;low
12205;0.87;0.9;5,00;254,00;6,00;0,00;0,00;support;low
12204;0.1;0.93;6,00;256,00;4,00;0,00;0,00;support;low
12203;0.76;1,00;5,00;219,00;5,00;0,00;0,00;support;low
12202;0.39;0.5;2,00;135,00;3,00;0,00;0,00;support;low
12201;0.9;0.82;5,00;259,00;5,00;0,00;0,00;support;low
12200;0.77;0.94;5,00;226,00;6,00;0,00;0,00;support;low
12199;0.1;0.89;7,00;285,00;4,00;0,00;0,00;technical;low
12198;0.1;0.91;6,00;287,00;4,00;0,00;0,00;technical;low
12197;0.27;0.54;7,00;278,00;3,00;0,00;0,00;technical;low
12196;0.09;0.8;6,00;304,00;4,00;0,00;0,00;technical;low
12195;0.89;0.95;4,00;275,00;5,00;0,00;0,00;technical;medium
12194;0.09;0.82;6,00;249,00;4,00;0,00;0,00;technical;medium
12193;0.74;0.91;4,00;232,00;5,00;0,00;0,00;technical;medium
12192;0.92;0.87;4,00;226,00;6,00;1,00;0,00;technical;medium
12191;0.09;0.8;7,00;283,00;5,00;0,00;0,00;technical;low
12190;0.44;0.51;2,00;156,00;3,00;0,00;0,00;technical;high
12189;0.37;0.55;2,00;152,00;3,00;0,00;0,00;technical;medium
12188;0.4;0.46;2,00;143,00;3,00;0,00;0,00;hr;medium
12187;0.09;0.85;6,00;297,00;4,00;0,00;0,00;hr;medium
12186;0.4;0.46;2,00;127,00;3,00;0,00;0,00;hr;medium
12185;0.36;0.55;2,00;141,00;3,00;0,00;0,00;hr;medium
12184;0.11;0.8;6,00;285,00;4,00;0,00;0,00;accounting;medium
12183;0.89;0.99;5,00;257,00;5,00;0,00;0,00;accounting;medium
12182;0.1;0.84;6,00;261,00;4,00;0,00;0,00;accounting;medium
12181;0.4;0.47;2,00;146,00;3,00;0,00;0,00;sales;medium
12180;0.11;0.85;6,00;308,00;5,00;0,00;0,00;sales;medium
12179;0.37;0.51;2,00;127,00;3,00;0,00;0,00;sales;medium
12178;0.38;0.5;2,00;140,00;3,00;0,00;0,00;sales;medium
12177;0.41;0.48;2,00;148,00;3,00;0,00;0,00;sales;low
12176;0.54;0.74;4,00;164,00;2,00;0,00;0,00;sales;low
12175;0.7;0.53;2,00;274,00;4,00;0,00;0,00;sales;low
12174;0.1;0.88;6,00;284,00;4,00;0,00;0,00;sales;low
12173;0.11;0.78;7,00;278,00;4,00;0,00;0,00;sales;low
12172;0.41;0.46;2,00;160,00;3,00;0,00;1,00;sales;low
12171;0.81;0.99;4,00;259,00;5,00;0,00;0,00;sales;low
12170;0.45;0.57;2,00;158,00;3,00;0,00;0,00;sales;low
12169;0.32;0.5;2,00;135,00;5,00;0,00;0,00;sales;low
12168;0.31;0.54;5,00;132,00;5,00;0,00;0,00;sales;low
12167;0.43;0.55;2,00;129,00;3,00;0,00;0,00;sales;low
12166;0.11;0.84;7,00;296,00;4,00;0,00;0,00;sales;low
12165;0.9;0.99;5,00;260,00;5,00;0,00;0,00;sales;low
12164;0.79;0.89;5,00;239,00;5,00;0,00;0,00;sales;low
12163;0.45;0.51;2,00;147,00;3,00;0,00;0,00;sales;low
12162;0.9;0.98;5,00;243,00;6,00;0,00;0,00;marketing;low
12161;0.1;0.95;7,00;301,00;4,00;0,00;0,00;marketing;low
12160;0.45;0.45;2,00;132,00;3,00;0,00;0,00;marketing;low
12159;0.39;0.5;2,00;136,00;3,00;0,00;0,00;management;low
12158;0.11;0.92;6,00;305,00;4,00;0,00;0,00;technical;low
12157;0.83;1,00;5,00;240,00;5,00;0,00;0,00;support;low
12156;0.11;0.8;6,00;304,00;4,00;0,00;0,00;accounting;low
12155;0.39;0.48;2,00;160,00;3,00;0,00;0,00;sales;low
12154;0.4;0.52;2,00;155,00;3,00;0,00;0,00;marketing;low
12153;0.37;0.52;2,00;143,00;3,00;0,00;0,00;marketing;low
12152;0.45;0.56;2,00;154,00;3,00;0,00;0,00;marketing;low
12151;0.11;0.91;6,00;278,00;4,00;0,00;0,00;marketing;low
12150;0.39;0.5;2,00;147,00;3,00;0,00;0,00;marketing;low
12149;0.84;0.88;4,00;263,00;5,00;1,00;0,00;marketing;low
12148;0.11;0.87;6,00;306,00;4,00;0,00;0,00;IT;low
12147;0.76;0.92;4,00;239,00;5,00;0,00;0,00;product_mng;low
12146;0.41;0.46;2,00;151,00;3,00;0,00;0,00;product_mng;low
12145;0.84;0.99;4,00;267,00;5,00;0,00;0,00;product_mng;low
12144;0.37;0.47;2,00;152,00;3,00;0,00;0,00;product_mng;low
12143;0.11;0.8;6,00;256,00;4,00;0,00;0,00;IT;low
12142;0.45;0.53;2,00;155,00;3,00;0,00;0,00;IT;low
12141;0.09;0.96;6,00;245,00;4,00;0,00;0,00;IT;low
12140;0.73;0.87;5,00;257,00;5,00;0,00;0,00;IT;low
12139;0.74;1,00;4,00;249,00;5,00;0,00;0,00;IT;low
12138;0.42;0.48;2,00;129,00;3,00;0,00;0,00;management;low
12137;0.1;0.84;6,00;283,00;4,00;1,00;0,00;technical;low
12136;0.31;0.84;7,00;133,00;5,00;0,00;0,00;technical;low
12135;0.36;0.5;2,00;132,00;3,00;0,00;0,00;technical;low
12134;0.44;0.51;2,00;138,00;3,00;0,00;0,00;support;low
12133;0.9;1,00;5,00;221,00;5,00;0,00;0,00;support;low
12132;0.38;0.57;2,00;140,00;3,00;0,00;0,00;support;low
12131;0.1;0.83;6,00;292,00;4,00;0,00;0,00;support;low
12130;0.37;0.45;2,00;151,00;3,00;0,00;0,00;support;low
12129;0.09;0.82;6,00;250,00;4,00;0,00;0,00;support;low
12128;0.7;0.89;3,00;183,00;5,00;0,00;0,00;support;low
12127;0.38;0.49;2,00;132,00;3,00;0,00;0,00;support;low
12126;0.11;0.92;6,00;260,00;4,00;0,00;0,00;support;low
12125;0.46;0.49;2,00;138,00;3,00;0,00;0,00;support;low
12124;0.11;0.84;6,00;300,00;5,00;1,00;0,00;support;low
12123;0.75;1,00;4,00;216,00;6,00;0,00;0,00;technical;low
12122;0.4;0.46;2,00;135,00;3,00;0,00;0,00;technical;low
12121;0.14;0.62;4,00;158,00;4,00;1,00;0,00;technical;low
12120;0.4;0.46;2,00;132,00;3,00;0,00;0,00;technical;low
12119;0.37;0.57;2,00;133,00;3,00;0,00;0,00;technical;low
12118;0.11;0.84;6,00;251,00;4,00;0,00;0,00;technical;low
12117;0.86;0.68;5,00;263,00;2,00;0,00;0,00;technical;medium
12116;0.37;0.48;2,00;137,00;3,00;0,00;0,00;technical;medium
12115;0.84;1,00;5,00;234,00;5,00;0,00;0,00;technical;medium
12114;0.9;0.96;4,00;258,00;5,00;0,00;0,00;technical;medium
12113;0.43;0.52;2,00;160,00;3,00;0,00;0,00;technical;low
12112;0.09;0.85;6,00;289,00;4,00;0,00;0,00;hr;high
12111;0.43;0.47;2,00;144,00;3,00;0,00;0,00;hr;medium
12110;0.4;0.49;2,00;155,00;3,00;0,00;0,00;hr;medium
12109;0.71;0.87;3,00;177,00;4,00;0,00;0,00;hr;medium
12108;0.44;0.5;2,00;148,00;3,00;0,00;0,00;accounting;medium
12107;0.91;1,00;4,00;257,00;5,00;0,00;0,00;accounting;medium
12106;0.24;0.46;7,00;224,00;5,00;0,00;0,00;accounting;medium
12105;0.43;0.52;2,00;158,00;3,00;0,00;0,00;sales;medium
12104;0.09;0.94;7,00;267,00;4,00;0,00;0,00;sales;medium
12103;0.42;0.46;2,00;150,00;3,00;0,00;0,00;sales;medium
12102;0.36;0.52;2,00;147,00;3,00;0,00;0,00;sales;medium
12101;0.38;0.52;2,00;154,00;3,00;0,00;0,00;sales;medium
12100;0.9;1,00;5,00;221,00;6,00;0,00;0,00;sales;medium
12099;0.11;0.97;6,00;284,00;4,00;0,00;0,00;sales;low
12098;0.1;0.84;6,00;279,00;4,00;0,00;0,00;sales;low
12097;0.1;0.77;6,00;265,00;4,00;0,00;0,00;sales;low
12096;0.37;0.51;2,00;155,00;3,00;0,00;0,00;sales;low
12095;0.09;0.83;6,00;255,00;4,00;0,00;0,00;sales;low
12094;0.46;0.55;2,00;129,00;3,00;0,00;0,00;sales;low
12093;0.42;0.48;2,00;143,00;3,00;0,00;0,00;sales;low
12092;0.89;1,00;5,00;246,00;5,00;0,00;0,00;sales;low
12091;0.4;0.5;2,00;130,00;3,00;0,00;0,00;sales;low
12090;0.1;0.79;6,00;291,00;4,00;0,00;0,00;sales;low
12089;0.37;0.57;2,00;130,00;3,00;0,00;0,00;sales;low
12088;0.44;0.45;2,00;132,00;3,00;0,00;0,00;sales;low
12087;0.17;0.84;5,00;232,00;3,00;0,00;0,00;sales;low
12086;0.11;0.87;6,00;305,00;4,00;0,00;0,00;marketing;low
12085;0.11;0.77;6,00;291,00;4,00;0,00;0,00;marketing;low
12084;0.84;0.85;4,00;249,00;6,00;0,00;0,00;marketing;low
12083;0.79;0.59;4,00;139,00;3,00;0,00;1,00;management;low
12082;0.38;0.49;2,00;151,00;3,00;0,00;0,00;technical;low
12081;0.45;0.54;2,00;140,00;3,00;0,00;0,00;support;low
12080;0.39;0.56;2,00;142,00;3,00;0,00;0,00;accounting;low
12079;0.43;0.56;2,00;157,00;3,00;0,00;0,00;sales;low
12078;0.4;0.54;2,00;137,00;3,00;0,00;0,00;marketing;medium
12077;0.1;0.83;6,00;295,00;4,00;0,00;0,00;product_mng;medium
12076;0.11;0.79;7,00;306,00;4,00;0,00;0,00;product_mng;medium
12075;0.11;0.97;6,00;277,00;4,00;0,00;0,00;product_mng;medium
12074;0.09;0.87;7,00;295,00;4,00;0,00;0,00;product_mng;low
12073;0.45;0.49;2,00;149,00;3,00;0,00;0,00;product_mng;high
12072;0.09;0.77;5,00;275,00;4,00;0,00;0,00;product_mng;medium
12071;0.74;0.99;2,00;277,00;3,00;0,00;0,00;IT;medium
12070;0.43;0.5;2,00;135,00;3,00;0,00;0,00;product_mng;medium
12069;0.76;0.86;5,00;223,00;5,00;1,00;0,00;product_mng;medium
12068;0.9;0.98;4,00;264,00;6,00;0,00;0,00;product_mng;medium
12067;0.43;0.54;2,00;153,00;3,00;0,00;0,00;product_mng;medium
12066;0.81;0.7;6,00;161,00;4,00;0,00;0,00;IT;medium
12065;0.11;0.94;6,00;286,00;4,00;0,00;0,00;IT;medium
12064;0.36;0.56;2,00;132,00;3,00;0,00;0,00;IT;medium
12063;0.1;0.95;6,00;244,00;5,00;0,00;0,00;IT;medium
12062;0.11;0.93;7,00;308,00;4,00;0,00;0,00;IT;medium
12061;0.85;0.91;5,00;226,00;5,00;0,00;0,00;management;medium
12060;0.85;1,00;4,00;225,00;5,00;0,00;0,00;technical;low
12059;0.38;0.54;2,00;128,00;3,00;0,00;0,00;technical;low
12058;0.1;0.81;6,00;309,00;4,00;0,00;0,00;technical;low
12057;0.11;0.94;7,00;255,00;4,00;0,00;0,00;support;low
12056;0.37;0.46;2,00;140,00;3,00;0,00;0,00;support;low
12055;0.1;0.92;7,00;307,00;4,00;0,00;0,00;support;low
12054;0.39;0.54;2,00;132,00;3,00;0,00;0,00;support;low
12053;0.38;0.55;2,00;134,00;3,00;0,00;0,00;support;low
12052;0.44;0.55;2,00;135,00;3,00;0,00;0,00;support;low
12051;0.13;0.78;6,00;152,00;2,00;0,00;0,00;support;low
12050;0.43;0.47;2,00;147,00;3,00;0,00;0,00;support;low
12049;0.4;0.54;2,00;148,00;3,00;0,00;0,00;support;low
12048;0.57;0.7;3,00;273,00;6,00;0,00;0,00;support;low
12047;0.4;0.55;2,00;147,00;3,00;0,00;0,00;support;low
12046;0.84;0.74;3,00;182,00;4,00;0,00;0,00;technical;low
12045;0.09;0.89;6,00;276,00;4,00;0,00;0,00;technical;low
12044;0.1;0.8;7,00;281,00;4,00;0,00;0,00;technical;low
12043;0.4;0.46;2,00;127,00;3,00;0,00;0,00;technical;low
12042;0.45;0.48;2,00;158,00;3,00;0,00;0,00;technical;low
12041;0.87;0.88;5,00;269,00;5,00;0,00;0,00;technical;low
12040;0.41;0.54;2,00;152,00;3,00;0,00;0,00;technical;low
12039;0.11;0.89;6,00;306,00;4,00;0,00;0,00;technical;low
12038;0.45;0.5;2,00;126,00;3,00;0,00;0,00;technical;low
12037;0.38;0.46;2,00;137,00;3,00;0,00;0,00;technical;low
12036;0.1;0.94;6,00;255,00;4,00;0,00;0,00;technical;low
12035;0.84;0.87;4,00;246,00;6,00;0,00;0,00;hr;low
12034;0.45;0.55;2,00;140,00;3,00;0,00;0,00;hr;low
12033;0.4;0.51;2,00;145,00;3,00;0,00;0,00;hr;low
12032;0.45;0.57;2,00;134,00;3,00;0,00;0,00;hr;low
12031;0.09;0.62;6,00;294,00;4,00;0,00;0,00;accounting;low
12030;0.38;0.5;2,00;132,00;3,00;0,00;0,00;accounting;low
12029;0.41;0.46;2,00;128,00;3,00;0,00;0,00;accounting;low
12028;0.4;0.49;2,00;135,00;3,00;0,00;0,00;sales;low
12027;0.82;0.87;4,00;239,00;5,00;0,00;0,00;sales;low
12026;0.89;0.92;5,00;242,00;5,00;0,00;0,00;sales;low
12025;0.4;0.53;2,00;158,00;3,00;0,00;0,00;sales;low
12024;0.46;0.57;2,00;139,00;3,00;0,00;0,00;sales;low
12023;0.09;0.95;6,00;304,00;4,00;0,00;0,00;sales;low
12022;0.38;0.55;2,00;147,00;3,00;0,00;0,00;sales;low
12021;0.11;0.83;6,00;282,00;4,00;0,00;0,00;sales;low
12020;0.76;0.89;5,00;262,00;5,00;0,00;0,00;sales;low
